file,s1,s2,b1,b2,percDif
traditional217.gcg,533,423,5,1,23.01255230125523
traditional1297.gcg,429,394,2,2,8.50546780072904
traditional7180.gcg,647,329,5,1,65.1639344262295
traditional571.gcg,425,426,2,3,0.23501762632197415
traditional4489.gcg,465,474,2,3,1.9169329073482428
traditional5797.gcg,388,531,1,3,31.120783460282915
traditional559.gcg,347,469,1,2,29.901960784313726
traditional5967.gcg,431,408,2,2,5.482717520858165
traditional7816.gcg,390,413,2,2,5.72851805728518
traditional7802.gcg,433,372,1,2,15.15527950310559
traditional14909.gcg,445,447,2,3,0.4484304932735426
traditional5973.gcg,366,387,1,1,5.577689243027888
traditional7433.gcg,438,375,3,1,15.498154981549817
traditional1042.gcg,390,471,2,3,18.81533101045296
traditional5224.gcg,477,434,2,2,9.440175631174535
traditional3133.gcg,422,456,2,3,7.744874715261959
traditional5542.gcg,461,366,3,1,22.97460701330109
traditional4884.gcg,508,405,4,2,22.562979189485212
traditional1724.gcg,415,345,1,2,18.421052631578945
traditional8066.gcg,395,509,1,3,25.221238938053098
traditional7355.gcg,491,420,4,4,15.587266739846322
traditional1730.gcg,421,380,2,1,10.237203495630462
traditional968.gcg,412,419,1,3,1.684717208182912
traditional8072.gcg,361,572,1,4,45.230439442658096
traditional7341.gcg,512,416,3,3,20.689655172413794
traditional3127.gcg,416,442,3,1,6.0606060606060606
traditional5556.gcg,533,372,5,1,35.58011049723757
traditional4890.gcg,410,451,2,2,9.523809523809524
traditional2239.gcg,522,393,3,2,28.196721311475407
traditional5230.gcg,539,423,4,3,24.116424116424117
traditional7427.gcg,328,342,0,0,4.179104477611941
traditional6739.gcg,437,409,2,2,6.619385342789598
traditional1056.gcg,400,494,1,4,21.02908277404922
traditional2577.gcg,482,391,2,2,20.847651775486828
traditional5218.gcg,364,473,1,2,26.045400238948623
traditional6711.gcg,409,489,0,3,17.817371937639198
traditional940.gcg,407,424,0,2,4.0914560770156445
traditional1718.gcg,448,405,2,2,10.082063305978899
traditional6077.gcg,512,360,3,2,34.862385321100916
traditional10004.gcg,397,440,1,3,10.27479091995221
traditional798.gcg,443,295,2,1,40.10840108401084
traditional7369.gcg,438,466,2,3,6.1946902654867255
traditional2211.gcg,472,360,2,2,26.923076923076923
traditional2205.gcg,455,545,2,3,18.0
traditional954.gcg,442,381,2,2,14.823815309842042
traditional6063.gcg,427,477,3,3,11.061946902654867
traditional10010.gcg,591,352,5,1,50.68928950159067
traditional6705.gcg,419,458,2,3,8.893956670467503
traditional2563.gcg,400,352,2,1,12.76595744680851
traditional2588.gcg,448,392,2,1,13.333333333333334
traditional1081.gcg,457,446,2,3,2.436323366555925
traditional6936.gcg,432,390,2,1,10.218978102189782
traditional7396.gcg,389,530,2,3,30.68552774755169
traditional767.gcg,374,423,2,1,12.296110414052698
traditional6088.gcg,448,537,2,4,18.071065989847714
traditional5581.gcg,471,414,3,1,12.88135593220339
traditional4847.gcg,421,479,2,2,12.88888888888889
traditional5595.gcg,401,490,2,2,19.977553310886645
traditional4853.gcg,326,588,1,5,57.330415754923415
traditional773.gcg,477,445,2,2,6.941431670281996
traditional7382.gcg,381,476,1,3,22.170361726954493
traditional1095.gcg,467,341,2,1,31.18811881188119
traditional6922.gcg,439,397,3,1,10.047846889952153
traditional1903.gcg,418,478,2,2,13.392857142857142
traditional8099.gcg,535,386,3,1,32.356134636264926
traditional983.gcg,538,413,2,2,26.28811777076761
traditional1917.gcg,470,465,2,3,1.06951871657754
traditional997.gcg,530,444,3,3,17.659137577002053
traditional1136.gcg,549,348,3,1,44.81605351170568
traditional51.gcg,468,463,3,2,1.0741138560687433
traditional6659.gcg,459,279,3,0,48.78048780487805
traditional7547.gcg,484,331,3,0,37.54601226993865
traditional6881.gcg,536,451,2,3,17.223910840932117
traditional5350.gcg,450,445,2,3,1.1173184357541899
traditional2359.gcg,464,318,2,0,37.34015345268542
traditional5436.gcg,488,371,3,1,27.24097788125728
traditional4728.gcg,433,515,2,3,17.29957805907173
traditional15034.gcg,420,414,2,1,1.4388489208633095
traditional3047.gcg,467,498,2,4,6.424870466321243
traditional1888.gcg,444,344,3,1,25.380710659898476
traditional8112.gcg,380,522,0,4,31.48558758314856
traditional7221.gcg,496,452,3,2,9.282700421940929
traditional1650.gcg,459,371,3,1,21.204819277108435
traditional808.gcg,412,473,2,2,13.785310734463277
traditional8106.gcg,399,437,1,3,9.090909090909092
traditional7235.gcg,386,385,2,2,0.25940337224383914
traditional1644.gcg,338,436,0,2,25.32299741602067
traditional5422.gcg,420,424,2,2,0.9478672985781991
traditional15020.gcg,440,517,2,2,16.091954022988507
traditional3053.gcg,528,385,3,1,31.32530120481928
traditional12029.gcg,334,551,1,4,49.03954802259887
traditional5344.gcg,392,548,1,2,33.191489361702125
traditional1122.gcg,400,373,1,1,6.985769728331177
traditional45.gcg,521,417,3,3,22.174840085287848
traditional7553.gcg,406,413,3,2,1.7094017094017095
traditional6895.gcg,466,352,2,1,27.87286063569682
traditional12001.gcg,486,449,2,2,7.914438502673797
traditional2403.gcg,467,406,3,2,13.974799541809851
traditional6665.gcg,410,354,3,1,14.659685863874344
traditional6103.gcg,361,362,1,0,0.2766251728907331
traditional834.gcg,504,476,2,3,5.714285714285714
traditional2365.gcg,431,375,2,1,13.895781637717123
traditional4714.gcg,457,411,3,2,10.599078341013826
traditional15008.gcg,554,400,3,0,32.28511530398323
traditional2371.gcg,412,506,2,3,20.47930283224401
traditional4700.gcg,442,488,2,2,9.89247311827957
traditional7209.gcg,472,415,3,2,12.852311161217585
traditional6117.gcg,609,410,5,2,39.05789990186457
traditional820.gcg,457,382,3,1,17.878426698450536
traditional1678.gcg,357,555,0,4,43.42105263157895
traditional6671.gcg,318,504,0,4,45.25547445255474
traditional79.gcg,359,531,1,4,38.651685393258425
traditional12015.gcg,380,577,2,3,41.17032392894462
traditional5378.gcg,409,459,2,3,11.52073732718894
traditional2417.gcg,459,463,2,2,0.8676789587852495
traditional5393.gcg,383,528,1,5,31.833150384193193
traditional175.gcg,442,444,2,3,0.4514672686230248
traditional7584.gcg,473,431,3,1,9.29203539823009
traditional6842.gcg,405,478,2,4,16.534541336353342
traditional92.gcg,328,404,0,2,20.76502732240437
traditional1693.gcg,419,502,2,3,18.023887079261673
traditional613.gcg,430,450,3,2,4.545454545454546
traditional3084.gcg,383,467,2,2,19.76470588235294
traditional4933.gcg,520,434,4,2,18.029350104821802
traditional3090.gcg,429,440,2,4,2.5316455696202533
traditional4927.gcg,384,399,1,2,3.8314176245210727
traditional1687.gcg,427,458,2,3,7.005649717514125
traditional607.gcg,433,392,1,2,9.93939393939394
traditional7590.gcg,456,361,3,1,23.25581395348837
traditional161.gcg,466,439,2,2,5.966850828729282
traditional6856.gcg,520,367,3,1,34.49830890642615
traditional86.gcg,539,465,4,2,14.741035856573706
traditional5387.gcg,423,462,2,2,8.813559322033898
traditional149.gcg,390,459,1,3,16.25441696113074
traditional1877.gcg,407,459,2,2,12.009237875288683
traditional1863.gcg,591,496,3,3,17.47930082796688
traditional1452.gcg,321,497,1,4,43.03178484107579
traditional7023.gcg,304,525,0,4,53.317249698431844
traditional8310.gcg,450,422,2,2,6.422018348623854
traditional5634.gcg,426,407,1,2,4.561824729891957
traditional5152.gcg,416,461,2,2,10.262257696693272
traditional14896.gcg,595,393,4,2,40.89068825910931
traditional7745.gcg,389,447,1,2,13.875598086124402
traditional8476.gcg,474,471,3,2,0.6349206349206349
traditional1334.gcg,441,445,3,2,0.9029345372460496
traditional7751.gcg,430,451,3,2,4.767309875141884
traditional8462.gcg,339,460,0,3,30.287859824780977
traditional7989.gcg,387,524,2,4,30.0768386388584
traditional1320.gcg,661,424,4,2,43.686635944700456
traditional2629.gcg,436,323,1,1,29.77602108036891
traditional5146.gcg,265,469,0,2,55.5858310626703
traditional14882.gcg,532,398,4,1,28.817204301075268
traditional5620.gcg,405,472,2,3,15.279361459521096
traditional1446.gcg,387,489,3,3,23.28767123287671
traditional6329.gcg,516,345,3,1,39.721254355400696
traditional7037.gcg,483,304,2,0,45.48919949174079
traditional8304.gcg,386,431,2,1,11.015911872705018
traditional4516.gcg,397,476,1,4,18.098510882016036
traditional5608.gcg,444,424,3,2,4.6082949308755765
traditional2167.gcg,430,418,2,2,2.8301886792452833
traditional6301.gcg,563,453,4,3,21.653543307086615
traditional388.gcg,426,470,2,3,9.821428571428571
traditional7779.gcg,530,441,4,2,18.331616889804327
traditional6467.gcg,445,397,2,3,11.401425178147269
traditional1308.gcg,446,485,3,3,8.378088077336198
traditional2601.gcg,432,401,2,2,7.44297719087635
traditional2615.gcg,463,495,1,4,6.6805845511482245
traditional6473.gcg,387,440,1,2,12.817412333736398
traditional6315.gcg,385,361,1,1,6.434316353887399
traditional8338.gcg,446,538,2,4,18.69918699186992
traditional4502.gcg,469,521,3,2,10.505050505050505
traditional2173.gcg,426,258,1,0,49.122807017543856
traditional2198.gcg,514,342,5,1,40.18691588785047
traditional411.gcg,678,392,6,2,53.45794392523364
traditional1491.gcg,468,449,1,1,4.143947655398037
traditional2.gcg,471,468,3,3,0.6389776357827476
traditional6498.gcg,358,410,1,1,13.541666666666666
traditional7786.gcg,545,508,4,3,7.027540360873694
traditional377.gcg,402,466,1,2,14.746543778801843
traditional2826.gcg,377,514,1,3,30.751964085297416
traditional14855.gcg,451,562,2,3,21.915103652517274
traditional5191.gcg,405,400,2,1,1.2422360248447204
traditional2832.gcg,465,438,3,3,5.980066445182724
traditional14841.gcg,475,343,2,1,32.27383863080684
traditional5185.gcg,413,493,2,2,17.660044150110377
traditional9967.gcg,400,342,2,1,15.633423180592992
traditional363.gcg,398,569,3,4,35.36711478800414
traditional7792.gcg,412,320,1,1,25.136612021857925
traditional405.gcg,504,357,4,1,34.146341463414636
traditional1485.gcg,436,448,2,2,2.7149321266968327
traditional5813.gcg,443,467,2,2,5.274725274725275
traditional14869.gcg,436,385,2,2,12.423873325213155
traditional7962.gcg,439,420,2,3,4.423748544819558
traditional8489.gcg,442,443,2,2,0.22598870056497175
traditional7976.gcg,554,335,3,0,49.26884139482565
traditional5807.gcg,475,402,1,2,16.647662485746864
traditional439.gcg,428,569,2,3,28.284854563691077
traditional7977.gcg,547,420,3,1,26.266804550155122
traditional438.gcg,489,401,4,2,19.775280898876403
traditional5806.gcg,414,438,1,3,5.633802816901409
traditional5812.gcg,375,516,0,4,31.64983164983165
traditional8488.gcg,394,497,1,3,23.120089786756452
traditional7963.gcg,498,423,2,3,16.286644951140065
traditional14868.gcg,418,500,2,2,17.86492374727669
traditional362.gcg,450,518,2,3,14.049586776859504
traditional7793.gcg,459,466,2,3,1.5135135135135136
traditional9966.gcg,409,459,2,2,11.52073732718894
traditional5184.gcg,536,370,4,2,36.64459161147903
traditional14840.gcg,431,466,2,3,7.803790412486064
traditional2833.gcg,537,355,5,2,40.80717488789238
traditional1484.gcg,452,463,2,2,2.4043715846994536
traditional404.gcg,525,400,4,2,27.027027027027028
traditional3.gcg,519,513,3,3,1.1627906976744187
traditional1490.gcg,551,466,3,2,16.71583087512291
traditional410.gcg,424,356,1,1,17.435897435897434
traditional2199.gcg,449,414,2,2,8.111239860950175
traditional5190.gcg,519,365,3,2,34.841628959276015
traditional14854.gcg,492,427,3,2,14.145810663764962
traditional2827.gcg,463,381,2,2,19.431279620853083
traditional7787.gcg,427,528,2,4,21.151832460732983
traditional376.gcg,397,464,1,3,15.563298490127758
traditional6499.gcg,447,474,2,3,5.863192182410423
traditional6472.gcg,404,505,1,4,22.22222222222222
traditional2614.gcg,429,441,2,1,2.7586206896551726
traditional2172.gcg,482,402,3,2,18.099547511312217
traditional4503.gcg,540,441,4,4,20.18348623853211
traditional8339.gcg,477,438,3,2,8.524590163934425
traditional6314.gcg,407,433,2,2,6.190476190476191
traditional6300.gcg,428,396,2,1,7.766990291262135
traditional2166.gcg,490,484,3,3,1.2320328542094456
traditional5609.gcg,401,401,2,1,0.0
traditional4517.gcg,450,393,1,2,13.523131672597867
traditional2600.gcg,448,319,2,0,33.63754889178618
traditional1309.gcg,373,551,0,3,38.52813852813853
traditional6466.gcg,350,438,1,3,22.33502538071066
traditional389.gcg,461,397,3,1,14.918414918414918
traditional7778.gcg,408,436,2,2,6.6350710900473935
traditional14883.gcg,420,488,3,2,14.977973568281937
traditional5147.gcg,352,512,1,2,37.03703703703704
traditional2628.gcg,398,485,2,3,19.70554926387316
traditional1321.gcg,437,445,2,3,1.8140589569160999
traditional7988.gcg,460,467,2,2,1.5102481121898599
traditional8463.gcg,440,450,2,3,2.247191011235955
traditional7750.gcg,445,407,2,2,8.92018779342723
traditional8305.gcg,353,534,1,3,40.81172491544532
traditional7036.gcg,415,414,2,2,0.24125452352231602
traditional6328.gcg,403,446,1,3,10.129564193168433
traditional1447.gcg,486,483,4,2,0.6191950464396285
traditional5621.gcg,409,314,2,1,26.279391424619643
traditional5635.gcg,442,489,2,2,10.096670247046188
traditional8311.gcg,447,405,3,1,9.859154929577464
traditional7022.gcg,440,422,1,2,4.176334106728538
traditional1453.gcg,495,330,4,1,40.0
traditional1335.gcg,443,420,2,2,5.330243337195829
traditional8477.gcg,394,450,1,2,13.270142180094787
traditional7744.gcg,468,330,2,1,34.58646616541353
traditional14897.gcg,473,464,3,3,1.92102454642476
traditional5153.gcg,384,453,2,2,16.48745519713262
traditional1862.gcg,333,439,1,2,27.461139896373055
traditional148.gcg,450,420,3,2,6.896551724137931
traditional1876.gcg,492,339,2,1,36.8231046931408
traditional606.gcg,419,453,2,3,7.79816513761468
traditional1686.gcg,478,438,4,1,8.73362445414847
traditional4926.gcg,440,390,3,1,12.048192771084338
traditional3091.gcg,414,455,2,4,9.4361334867664
traditional5386.gcg,458,438,4,2,4.464285714285714
traditional87.gcg,483,389,2,1,21.55963302752294
traditional6857.gcg,402,399,2,2,0.7490636704119851
traditional7591.gcg,515,434,4,2,17.070600632244467
traditional160.gcg,561,365,4,2,42.33261339092873
traditional93.gcg,482,425,3,1,12.56890848952591
traditional6843.gcg,521,353,5,0,38.443935926773456
traditional174.gcg,525,413,3,2,23.88059701492537
traditional7585.gcg,410,367,1,2,11.068211068211069
traditional5392.gcg,435,468,3,2,7.308970099667775
traditional4932.gcg,539,426,5,1,23.419689119170982
traditional3085.gcg,442,573,2,4,25.8128078817734
traditional612.gcg,462,386,4,1,17.92452830188679
traditional1692.gcg,425,466,2,3,9.20314253647587
traditional1679.gcg,325,525,2,4,47.05882352941176
traditional821.gcg,374,407,1,3,8.450704225352112
traditional6116.gcg,520,378,3,2,31.625835189309576
traditional7208.gcg,406,408,2,0,0.4914004914004914
traditional4701.gcg,517,344,4,0,40.18583042973287
traditional2370.gcg,426,298,2,1,35.35911602209944
traditional2416.gcg,468,350,3,1,28.850855745721272
traditional5379.gcg,482,557,3,3,14.436958614051973
traditional12014.gcg,494,392,3,2,23.024830699774267
traditional78.gcg,458,541,3,3,16.616616616616618
traditional6670.gcg,509,501,4,3,1.5841584158415842
traditional6664.gcg,416,422,2,2,1.431980906921241
traditional2402.gcg,467,411,3,3,12.756264236902052
traditional12000.gcg,369,504,1,3,30.927835051546392
traditional15009.gcg,391,450,2,2,14.030915576694412
traditional4715.gcg,395,439,1,2,10.551558752997602
traditional2364.gcg,375,527,1,3,33.70288248337029
traditional835.gcg,397,463,1,2,15.348837209302326
traditional6102.gcg,470,420,3,2,11.235955056179774
traditional3052.gcg,386,364,2,0,5.866666666666666
traditional15021.gcg,464,323,2,1,35.83227445997459
traditional5423.gcg,462,482,3,3,4.23728813559322
traditional1645.gcg,429,459,2,3,6.756756756756757
traditional7234.gcg,456,452,2,3,0.881057268722467
traditional8107.gcg,372,438,2,2,16.296296296296298
traditional6894.gcg,373,451,1,2,18.932038834951456
traditional7552.gcg,395,447,2,2,12.351543942992874
traditional44.gcg,451,322,2,1,33.3764553686934
traditional1123.gcg,387,428,1,1,10.061349693251534
traditional5345.gcg,512,296,4,0,53.46534653465347
traditional12028.gcg,457,405,3,1,12.064965197215777
traditional5351.gcg,528,456,4,3,14.634146341463413
traditional6880.gcg,442,544,1,4,20.689655172413794
traditional7546.gcg,440,383,1,2,13.851761846901582
traditional6658.gcg,481,422,2,2,13.067552602436322
traditional50.gcg,418,386,2,2,7.960199004975125
traditional1137.gcg,424,349,2,1,19.404915912031047
traditional809.gcg,437,427,1,2,2.314814814814815
traditional1651.gcg,471,325,3,1,36.68341708542713
traditional7220.gcg,437,429,3,2,1.8475750577367205
traditional1889.gcg,467,395,2,0,16.70533642691415
traditional8113.gcg,501,403,2,0,21.68141592920354
traditional3046.gcg,466,480,1,3,2.9598308668076108
traditional15035.gcg,439,405,2,3,8.056872037914692
traditional4729.gcg,439,400,2,2,9.296781883194278
traditional5437.gcg,439,478,2,3,8.505997818974919
traditional2358.gcg,432,420,1,2,2.8169014084507045
traditional996.gcg,455,389,2,1,15.639810426540285
traditional1916.gcg,384,483,1,3,22.837370242214533
traditional982.gcg,350,413,2,3,16.51376146788991
traditional1902.gcg,442,426,2,2,3.686635944700461
traditional8098.gcg,508,387,3,2,27.039106145251395
traditional772.gcg,400,460,1,2,13.953488372093023
traditional7383.gcg,408,486,1,2,17.449664429530202
traditional4852.gcg,345,406,1,0,16.245006657789617
traditional5594.gcg,423,441,2,3,4.166666666666666
traditional6923.gcg,447,468,2,2,4.590163934426229
traditional1094.gcg,373,473,2,3,23.64066193853428
traditional6937.gcg,435,525,2,4,18.75
traditional1080.gcg,478,447,2,3,6.702702702702703
traditional2589.gcg,453,437,3,2,3.5955056179775284
traditional4846.gcg,481,439,2,3,9.130434782608695
traditional5580.gcg,458,420,2,2,8.656036446469248
traditional6089.gcg,526,354,4,1,39.09090909090909
traditional7397.gcg,426,446,1,3,4.587155963302752
traditional766.gcg,348,532,2,4,41.81818181818181
traditional10011.gcg,426,449,1,2,5.257142857142857
traditional6062.gcg,436,419,2,3,3.976608187134503
traditional955.gcg,499,395,3,1,23.2662192393736
traditional2204.gcg,475,424,2,1,11.345939933259176
traditional2562.gcg,314,458,1,2,37.30569948186528
traditional6704.gcg,404,419,2,3,3.6452004860267313
traditional6710.gcg,464,441,2,3,5.082872928176796
traditional5219.gcg,501,431,3,1,15.021459227467812
traditional2576.gcg,459,410,2,2,11.277330264672036
traditional2210.gcg,353,465,1,2,27.383863080684595
traditional799.gcg,323,500,0,2,43.013365735115435
traditional7368.gcg,362,556,2,4,42.26579520697168
traditional10005.gcg,416,327,2,0,23.95693135935397
traditional6076.gcg,543,415,3,3,26.722338204592898
traditional1719.gcg,485,358,2,1,30.13048635824436
traditional941.gcg,459,477,3,3,3.8461538461538463
traditional2238.gcg,425,427,3,2,0.4694835680751174
traditional4891.gcg,576,485,4,2,17.15362865221489
traditional5557.gcg,498,404,2,2,20.84257206208426
traditional3126.gcg,519,432,3,3,18.29652996845426
traditional7340.gcg,439,370,3,1,17.058096415327565
traditional8073.gcg,448,432,2,2,3.6363636363636362
traditional969.gcg,352,456,1,2,25.742574257425744
traditional1731.gcg,366,466,1,3,24.03846153846154
traditional1057.gcg,415,503,2,3,19.172113289760347
traditional6738.gcg,424,325,1,2,26.43524699599466
traditional7426.gcg,460,427,3,2,7.440811724915446
traditional5231.gcg,422,452,2,2,6.864988558352403
traditional5225.gcg,415,471,0,2,12.641083521444695
traditional1043.gcg,429,340,1,2,23.14694408322497
traditional7432.gcg,501,489,3,3,2.4242424242424243
traditional7354.gcg,369,472,2,3,24.494649227110582
traditional8067.gcg,477,379,2,1,22.897196261682243
traditional1725.gcg,450,417,2,1,7.612456747404845
traditional4885.gcg,518,514,4,4,0.7751937984496124
traditional5543.gcg,437,383,3,1,13.170731707317074
traditional3132.gcg,393,369,1,2,6.299212598425196
traditional14908.gcg,388,577,2,4,39.17098445595855
traditional7803.gcg,449,405,2,2,10.304449648711945
traditional5972.gcg,491,336,4,0,37.48488512696493
traditional5966.gcg,407,486,2,3,17.69316909294513
traditional558.gcg,352,428,1,2,19.48717948717949
traditional7817.gcg,463,441,3,1,4.867256637168142
traditional1296.gcg,418,421,3,2,0.7151370679380215
traditional216.gcg,536,360,4,2,39.285714285714285
traditional14934.gcg,389,501,2,3,25.168539325842698
traditional2947.gcg,381,507,1,3,28.37837837837838
traditional5796.gcg,490,372,2,1,27.37819025522042
traditional4488.gcg,421,452,3,3,7.101947308132875
traditional7181.gcg,436,440,2,2,0.91324200913242
traditional570.gcg,392,386,1,2,1.5424164524421593
traditional564.gcg,484,439,3,3,9.750812567713977
traditional7195.gcg,353,438,1,2,21.491782553729458
traditional5782.gcg,461,457,3,3,0.8714596949891068
traditional14920.gcg,533,433,3,2,20.70393374741201
traditional2953.gcg,349,391,1,2,11.351351351351353
traditional1282.gcg,471,387,3,1,19.58041958041958
traditional202.gcg,450,348,2,2,25.563909774436087
traditional7618.gcg,514,335,3,1,42.16725559481743
traditional6506.gcg,495,448,3,3,9.968186638388122
traditional1269.gcg,511,443,3,2,14.255765199161424
traditional2760.gcg,496,455,2,3,8.622502628811777
traditional4477.gcg,378,392,2,2,3.6363636363636362
traditional5769.gcg,382,506,1,4,27.927927927927925
traditional6260.gcg,538,432,5,2,21.855670103092784
traditional6274.gcg,479,443,3,2,7.809110629067245
traditional8259.gcg,530,383,4,2,32.20153340635268
traditional4463.gcg,289,590,1,3,68.48691695108077
traditional2012.gcg,507,346,2,1,37.74912075029309
traditional2774.gcg,544,412,3,2,27.615062761506277
traditional6512.gcg,362,419,0,2,14.596670934699105
traditional5033.gcg,492,421,2,3,15.553121577217963
traditional2984.gcg,379,464,1,3,20.166073546856463
traditional8517.gcg,454,359,3,1,23.370233702337025
traditional7624.gcg,451,390,3,1,14.506539833531509
traditional1255.gcg,383,392,1,1,2.3225806451612905
traditional1533.gcg,572,385,4,0,39.08045977011494
traditional8271.gcg,512,424,2,3,18.803418803418804
traditional7142.gcg,498,411,3,2,19.141914191419144
traditional5755.gcg,388,449,2,2,14.575866188769416
traditional5999.gcg,394,357,2,1,9.85352862849534
traditional5741.gcg,466,424,3,2,9.438202247191011
traditional1527.gcg,384,456,1,2,17.142857142857142
traditional6248.gcg,412,376,2,1,9.137055837563452
traditional8265.gcg,397,428,1,2,7.515151515151515
traditional7156.gcg,482,355,3,1,30.34647550776583
traditional8503.gcg,450,376,2,1,17.91767554479419
traditional7630.gcg,377,444,1,2,16.321559074299635
traditional1241.gcg,486,371,2,2,26.837806301050176
traditional2748.gcg,389,443,1,3,12.980769230769232
traditional5027.gcg,512,379,4,2,29.854096520763186
traditional2990.gcg,496,314,4,0,44.93827160493827
traditional2038.gcg,539,424,5,2,23.883696780893043
traditional5757.gcg,420,513,2,2,19.935691318327976
traditional4449.gcg,486,400,2,2,19.41309255079007
traditional8273.gcg,455,370,3,1,20.606060606060606
traditional7140.gcg,414,457,2,3,9.873708381171067
traditional1531.gcg,460,406,2,2,12.471131639722865
traditional1257.gcg,415,417,2,1,0.4807692307692308
traditional6538.gcg,442,365,1,2,19.083023543990087
traditional8515.gcg,427,531,3,3,21.711899791231733
traditional7626.gcg,346,516,0,3,39.443155452436194
traditional2986.gcg,435,452,2,3,3.8331454340473505
traditional5031.gcg,447,453,2,2,1.3333333333333335
traditional2992.gcg,362,552,2,3,41.57549234135667
traditional5025.gcg,496,337,3,1,38.17527010804322
traditional14739.gcg,394,532,2,3,29.805615550755938
traditional1243.gcg,482,328,3,1,38.02469135802469
traditional8501.gcg,384,401,1,1,4.3312101910828025
traditional7632.gcg,480,426,3,1,11.920529801324504
traditional8267.gcg,418,473,2,3,12.345679012345679
traditional7154.gcg,398,428,2,1,7.263922518159806
traditional1525.gcg,314,538,0,3,52.58215962441315
traditional5743.gcg,359,445,0,4,21.393034825870647
traditional6262.gcg,411,448,2,2,8.614668218859139
traditional2004.gcg,554,398,4,2,32.773109243697476
traditional4475.gcg,452,438,3,2,3.146067415730337
traditional2762.gcg,498,373,4,2,28.702640642939148
traditional6504.gcg,385,442,1,1,13.784764207980654
traditional8529.gcg,383,498,1,3,26.106696935300793
traditional6510.gcg,356,384,1,1,7.567567567567568
traditional5019.gcg,426,483,3,3,12.541254125412541
traditional2776.gcg,412,368,1,1,11.282051282051283
traditional2010.gcg,415,416,2,2,0.24067388688327318
traditional4461.gcg,468,366,2,1,24.46043165467626
traditional599.gcg,391,439,1,2,11.566265060240964
traditional7168.gcg,422,444,2,3,5.080831408775981
traditional6276.gcg,373,429,1,2,13.96508728179551
traditional1519.gcg,538,446,4,3,18.69918699186992
traditional572.gcg,393,392,2,1,0.25477707006369427
traditional7183.gcg,374,352,1,1,6.0606060606060606
traditional5794.gcg,347,387,1,1,10.899182561307901
traditional14936.gcg,361,456,2,2,23.25581395348837
traditional2945.gcg,469,380,1,2,20.965842167255595
traditional214.gcg,430,384,1,2,11.302211302211303
traditional1294.gcg,489,459,3,3,6.329113924050633
traditional200.gcg,443,375,2,1,16.625916870415647
traditional1280.gcg,433,449,2,2,3.6281179138321997
traditional7829.gcg,531,392,3,2,30.119176598049833
traditional2789.gcg,400,408,1,3,1.9801980198019802
traditional14922.gcg,460,441,2,2,4.217536071032186
traditional2951.gcg,423,370,2,2,13.366960907944513
traditional5958.gcg,499,298,3,0,50.439146800501874
traditional5780.gcg,417,402,2,1,3.6630036630036633
traditional6289.gcg,313,459,2,2,37.82383419689119
traditional7197.gcg,352,508,2,3,36.27906976744186
traditional566.gcg,467,483,3,3,3.3684210526315788
traditional5970.gcg,473,426,3,3,10.456062291434929
